ag;name
2;ЭЛЕКТРОНАСОС НЦГ 15/120-К-13-2-У2
0;"Стилоскоп СЛ-12 ""Спектр"""
9;Корпус 1164 АБК с насосной оборотного водоснабж.
9;ЭСТАКАДА СЛИВНАЯ
1;ИБП APC SMART-UPS 750VA (SUA750RMI2U)
0;Ячейки КРУ-2ВК-12
8;Проходная № 61
3;ЗАДВИЖКА 30C941НЖ ДУ50 РУ16 С Э/ПРИВ.
8;ФУНДАМЕНТ ПОД НАСОС ВЫСОКОГО ДАВЛЕНИЯ 433А
6;Нассоная станция хозяйственно-питьевого и производ
6;ДВИГАТЕЛЬ ВА 160 52
5;ШКАФЫ РАЗДЕВАЛЬНЫЕ МЕТАЛЛИЧЕСКИЕ ИНВ №96123
6;Машина 2х позиционная
4;Клапан 19Ч 24БР Ду300
2;Радиостанция Motorola SL4000E
1;Ноутбук Lenovo ThinkPad X270 20K5S3KM00
8;Вертолетная площадка 800
9;Бак конденсатный черт. БК 38.00.000-05 СБ поз. Е-4
1;Датчик перепада давленияEJA 110A-EMS5A-97DN/KF2/QR
5;Станция составления мочевины NWT Grundfos S(T1301)
9;Здание производственно-лабораторного корпуса, вход
7;Газосепаратор С-01
5;Весы платформенные ВСП4-1000Н 1250х1250 мм ТУ 4274
9;Емкость поз. Е-313 а
8;Нежилое помещение №П2
8;Корпус 1215/3 - градирня
9;Корпус 1105 Компрессорная с тепляком
0;Смеситель горизонтальный Р-119
9;Здание  газоанализаторной корп.122а
4;Реактор токоограничивающий ТР-400
4;Система контроля доступа инв. № 6935
10;Трансформатор силовой зав.№ 8875
10;НАСОС Х45/31К, ТЕХ.№ 13а-1
11;Аппарат дыхательный MSA AUER AirXpress Fire-Z (101
9;Т-300 Узел дегазации
0;Камера пескоструй СОРОКИН
10;Источник Б5-47
3;Трубопровод продукта 213 от колонны 1098 до ц №66,
2;КОММУНИКАТОР HART 0275
5;Станок сверлильный
4;ловитель смолы
4;КранЛод ЛТМ-1050-4 6659 ТО
2;"Стенка ""Гарда-622"""
7;Блок-бокс электронного оборудования. КУ 0,5км.
8;Корпус 1203-химводоподготовки
8;Кран шар. F15-46TFM-PT200DN32-PN16-КО
7;КАМЕРА С ВЫКЛЮЧАТ. ВМГ-113, РАЗЪЕДИН. РВ-6,
11;Камера сушильная для спецодежды стальная, серия СК
4;Емкость Е-309 инв. № 6088
5;E-242B-теплообменник раствора карбоната тит. 1201Б
7;Площадка узла регулирования
10;НАСОС ТЕХНОЛОГ. № 102/2
10;ШКАФ ВЫТЯЖНОЙ ИНВ №76625
8;Здание заводоуправления к.3
11;Фильтр ФС-1-80-40
1;Стол Novator Advance AT-12-7 315443
10;Сепаратор №635 V-2,5м3 С-364/3
0;ДИЗЕЛЬНАЯ ЭЛ.СТАНЦИЯ АСД
3;Плита электрическая ЭП-4ЖШ с духовкой КЭТ-0,12
8;Пожарный резервуар (титул 09-1)
11;Насос 1 ЦГ 12,5/50-К-4-2 поз.Н-105/1
3;"Установка горячего водоснабжения""Логос-50"" 350л."
6;Трансформаторная подстанция КТПН 839-1
5;Фильтр 37/6
6;Компл. трансф. подстанция 22 КТП-2_1600 ЦПУ2
5;Конденсатор воздушного охлаждения Т-340Г
3;Шкаф МД 33.3 (1750х1000х500)
2;Принтер HP LaserJet 1020 14ppm, 1200dpi, A4, USB
2;КОНДИЦИОНЕРDANTEXRK-09SDM2
1;Принтер HP LaserJet 3005DN
4;Теплообменник 500 ТУ-10,0-М13/25Г-6,4-Т-2-У-И ТУ 3
7;Скважина № 3
6;Хроматограф Кристалл 5000 исп. 2 (4)
1;Терминал Xerox YSoft SafeQ ASK 725154
1;МАРМ Ноутбук Lenovo X280 20KES4WS00 (543059)
5;Пульт управления на 5 зон СГС-22М
10;Градирня № 79
6;Трансформаторная подстанция № 2ТП 2КТП-1600/10/0,4
9;ЗДАНИЕ ГРП
0;Станок токарно-винтовой 163
9;Полимеризатор техн. №32/3-8бат.
6;Тр/провод  пр/об. воды Д-400 от т/пр.100А к ДК-1А
0;Трансформатор сварочный ТДМ- 305А корпус 436
9;Нежилое здание - ПРОИЗВОДСТВЕННЫЙ КОРПУС
0;Насос Д - 500 / 65 инв. № 6203
2;Устройство многофункциональное Xerox  VersaLin7020
9;ПРИСТРОЙКА К БЫТОВОМУ КОРПУСУ
0;Стол для переговоров
3;Насос сетевой СЭ 1250\140 КЦ-402-Е
5;Емкость Е-507
7;Камера КСО №13
6;Кран МКРС-300П
4;Клапан регулир.КМР301 ДУ 32
11;Земельный участок  59:01:47 1 6054:132
5;ВЫПРЯМИТЕЛЬ
0;Чайник Scarlett
10;ПРИБОР Ф5311
1;емкость МЭГ поз. F-630 B к-с 1202
2;Расходомер эл.ADMAG СА208SN-NSA-AIDH/BR
2;Радиостанция VX-510 с аккум.FNB-29A № 9L080097
9;Здание (КТП-16)
3;Задвижка 30с 541нж Ду500  Ру16 с ОФ
6;Станок заточной-обдирочный
7;Склад огнетушащих средств
10;ПРИБОР ФЩЛ 502-08
7;Агрегат фильтровентиляционный PlymoVent M-1 с KUA-
2;КОНДИЦИОНЕР НАСТЕННЫЙ
3;Датчик-реле уровня 302211401 РОС
5;Печь пиролиза бензина к.401 поз.F-14
11;Насос  Н-202/4 5ЦГ 50/80Л-18,5М-4Л У2
8;Вертолетная площадка 714
10;НАСОС ХИМИЧЕСКИЙ
5;ПРЕСС 432-832
4;Прибор Морион Е-1
1;ребойлер отпарной колонны поз.Е 310 В к-с 1202
11;Дых.аппарат BDCompact-Z
4;Электростанция
5;Аппарат воздушного охлаждения ТЕХ №106/1
7;Гараж для снегохода 791
5;ТЕПЛООБМЕННИК № 125
2;Уравнемерная колонка
7;Сепаратор приемный С-303
0;Телефонный аппарат Meridian M3904
4;Клапан ф40х40 CV16 101-184 СТ<1>3241-7
3;Вольтметр В7-78/1 ХВ2.710.039 ТУ
4;Расходомер ЭМИС-МАСС 260-Ex-050 228309 поз.FT40329
1;Пылесос ВОРТЭКС 300М
2;"Монитор 17""LCD Samsung SyncMaster 710V сер.№543101"
2;Сплит-система MITSUBISHI ELECTRIC PLA 125
3;Автоматизированная система технического учета энер
1;Кран-балка 62
9;Эстакада от опоры №1257 до опоры №1471 у цеха 2е
6;Клапан Masoneilan 87-21115 Ду25 Ру40 IV Cv3,8 НО C
10;НАСОС 2АЦСЗх3, тех. №33-3
10;"Холодильник ""Смоленск"""
0;Силос Д-28А
5;Леса хомутовые ЛСПХ-40, 200 м2 (10_20)
7;КАМЕРА ОТХОДЯЩЕЙ ЛИНИИ КСО-23М
11;Бункер 2-Е-423 для предварительной сушки
5;Шкаф 8101 181/300
0;Тумбочка Покрытие верха-ламинат
6;Станок настольно-сверлильный 2М-112 зав.N 639
1;Вакуум насос поз. G -632 к-с 1202
2;Рация PD715Ex с/н 18607А0215 +выносной микрофон
6;Головка водяная ЮКЛ-0501150-01
2;Насос мазута Н-210/1
4;Регулирующий клапан (сферический) поз. FV-1622
10;СТАНОК СВЕРЛИЛЬНЫЙИ СН-125
7;Шкаф для инструмента чер. 93.764.00.00 СБ
3;рег.дав.пр.дейст. Ду 15 PCV001
2;Копир Xerox CopyCentre C118
6;Долбежно-строгальный станок ОД61-7
11;Питатель шлюзовый 2-Х-433
8;Эстакада Техническое перевооружение ЮБГПК инв.№
3;Кресло переговорное 353 C BLU
6;Кран-балка д=3.2т 30708
6;Блок-контейнер РЛТ-ПКУ-ТМ КУ № 20 продуктопровода
1;Стац.газоизмер.головка Polytron IR 340
0;Таль ручная к.1017
1;Теплообменник 800 ТНГ-40-М8-В/25-6-4
0;теплообменник Е-522 к-с 1202
10;ТЕРМОМЕТР ТПК -1
9;Бачок Е-224А/2
4;сапфир 22-ДУ-Ех-2620-02-У2-1.0-1.0-42-0.768
2;Насос вакуумный 2НВР-5ДГ
3;ТРУБОПРОВОД ТЕПЛОСНАБЖЕНИЯ -ВОДА ОБРАТНАЯ ОТ
7;КАНАЛИЗАЦИЯ ЛИВНЕВАЯ  С СБРОСНЫМИ ОГОЛОВКАМИ
1;ШКАФ СЕТЕВОЙ TS8 600Х2000Х1000ММ
9;Здание пожарного депо на 4 а/машины
5;"ЛОГОТИП ""СИБУР"" 1300Х6830 ММ, RAL 5021/9010"
3;Компрессор С07Б
8;Емкость азота Е-603/2
1;Автоматизированный комплекс SAP
3;"Кресло ""Браво"""
11;Шкаф сушильный для спецодежды и обуви DION PRO
3;Кресло руководителя BOSS (кожа-люкс)
10;"ХОЛОДИЛЬНИК БЫТОВОЙ""ПОЛЮС"""
7;Корпус 1244А
4;Щит поз ЕБ-Т2
1;Стенд контроля перепада давления
1;установка заполнения цистерн к-с 1204 А
5;Постовая вышка-пост №56
3;Регистратор видеограф. Ш9329АИ (тип 29.013/1)
3;"Устройство ""Сатурн М-1"""
8;Здание стационарного поста автоматического
10;№ 1804 НАСОС 1Д 800-56 БЕЗ ЭЛ. ДВИГ.
1;Ноутбук Lenovo ThinkPad X270 20K5S3KM00
1;СТАНЦИЯ РАБОЧАЯ HP XW4600 (PW429EA)
1;Шкаф ШУ-2-380-16 (SE) (420-Щ8)
7;Блок-бокс электронного оборудования 867
5;КОТЕЛ В КОМПЛЕКТЕ С ЭКОНОМАЙЗЕРОМ
2;ГОЛОВКА ИЗМЕР.POLYTRON IRCEN334
10;Сепаратор 4м3 Е-22/1
10;ЕМКОСТЬ25
6;Насос ц/б Н-1(1), Н-1/1
5;Насос дозировочный LAGOA LG1 зав.№ 263668 поз.Р-15
6;№ 93296 ПРЕСС ПСМЖ-200 В
11;130129-907-АТХ.НКУ.01-1 Щит учета электроэнергии т
7;СТАНЦИЯ УПРАВЛЕНИЯ
8;Газгольдер (резервуар для сжиж газов Г-2
10;ВЕРТИК - ФРЕЗ. СТ-К 127М
5;Теплообменник 400 ТКГ-1,6-М23/20Г-2-1-У ТУ 3612-02
5;ДЫМОСОС ДН 125 - 1500
11;Емкость Е-43 А
10;УСТАНОВКА У-5052
2;Установка ИПГР Крок-2.2 в компл.с редукт. - 1 шт.
2;"Термостат жидкостный низкотемпературный ""KRIOVIST-"
7;Шкаф для инструмента чер.93.764.00.00СБ
6;Щит распред.0,4кВА для КТП 2*1600 к 1158 ТП-1411
1;Моноблок Lenovo V510z (10NH000GRU)/CPU Intel Core
4;АБ-217. Емкость для масел ВЭЭ1-1,5-06 V=5 м.куб.
5;Реактор бетонный РБ-10-1600-014
4;СИСТИСТЕМА ОСВЕЩЕНИЯ ЦЕХА №38
10;Насос дозирующий (N-Р 41 нем.)
8;Сепаратор-фильтр С101/2 50 м3 /НОиО/
8;Административное здание для линейного персонала с
0;Сейф
9;Зд.117 Корпус очистки сточ.вод пр
4;Вентиляционная система АВ-4
2;Компьютер
8;корпус 1230 (насосная станция)
2;Компьютер-рабочая станция с монитором 15ТFT(компл)
7;ТРАНСФОРМАТОР ТС 10/ 0,5
9;Емкость буферная 2-Е-302
4;Расходомер MDMAG 015 c
3;ВОДОПРОВОД ПИТЬЕВОЙ
11;Шкаф сушильный для спецодежды и обуви DION PRO
6;Трубопровод к котельной (вид сетей В-9)
11;Эл.двигатель ВАО 82/2
5;ТЕПЛООБМЕННИК техн. № 66/3
9;ЭСТАКАДА СЛИВОНАЛ.
2;Весы крановые СВК 20000
2;НАРУЖНЫЙ БЛОК MU-GD80VB
2;ПРЕОБРАЗОВ.EJA110A-EHS5A-29DC/KS2/QR
10;УСТАНОВКА У-5052
1;Принтер HP LaserJet 1320N сер.№ CNRW66G1HT
3;"Холодильник ""Свияга-410"""
10;ВЕРТИКАЛЬНО-СВЕРЛИЛЬНЫЙ СТАНОК
8;Вертолетная площадка 791
8;Сепаратор С-508 МАУ-3
10;НАСОС 9 II
3;Шкаф для приборов 800-ШПр(800_600_1900)
9;Корпус 415 Установка водоподготовки
7;Узел фильтрации оборотной воды систем №4
8;к-с 1231 (насосная)
8;Бак хим.очищенной воды № 1 с обвязкой п.к. I
10;Охранная сигнализация завода
